price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,AgeOfHouse,,,
625000,4,2.5,9000,1,0,0,3,1410,340,46,,,
530100,3,1,3399,1.5,0,0,3,1200,340,97,,,
549900,2,1.75,936,2,0,0,3,940,200,9,,,
430000,4,1.5,6534,1,0,0,4,1560,0,61,,,
835000,3,2.5,6856,2,0,0,3,2960,0,14,,,
409500,4,2.75,13000,1,0,0,3,1320,820,55,,,
329000,4,2.5,6765,1,0,0,3,830,770,76,,,
940000,4,2.75,4000,1.5,0,0,3,2080,0,111,,,
539950,3,2,3200,1.5,0,0,3,1560,0,113,,,
579950,4,2.5,213444,1,0,0,5,2140,740,39,,,
881000,5,3,4125,1.5,0,3,5,1590,920,98,,,
362500,3,1,5424,1.5,0,0,3,960,0,107,,,
243950,2,1,35500,1,0,0,5,1120,0,62,,,
658000,4,2.75,6166,2,0,0,3,3310,0,15,,,
218250,3,1.5,9774,1,0,0,3,1080,0,55,,,
655000,4,2.5,12394,2,0,0,3,2860,0,24,,,
255000,3,2,7599,1,0,0,3,1490,0,33,,,
215000,3,1,7175,1,0,0,3,1210,0,105,,,
1.27E+06,3,1.75,5657,1.5,0,2,4,1910,330,82,,,
2.92E+06,4,4.75,24085,2.5,0,2,5,3905,670,97,,,
424305,3,2.5,5960,2,0,2,5,1600,0,113,,,
494000,4,1.75,4300,1.5,0,0,4,1250,840,98,,,
560000,4,2.5,3713,2,0,0,3,2260,0,20,,,
130000,3,1,7000,2,0,0,1,1200,0,115,,,
468000,4,2.5,176418,1.5,0,3,5,2480,0,96,,,
480000,5,3,15435,1,0,1,5,1390,850,71,,,
475000,3,1.75,4054,1.5,0,0,4,1550,0,97,,,
285000,4,1.75,8151,1,0,0,4,1330,800,56,,,
765000,5,3,5700,1,0,0,3,1950,920,59,,,
208000,2,1,5750,1,0,0,4,1160,0,99,,,
372000,3,2.5,5000,2,0,0,3,2430,0,22,,,
470000,2,1,5512,1,0,0,3,900,0,76,,,
451000,5,2.75,8925,1.5,0,0,3,2830,0,56,,,
442200,4,1.75,8132,1,0,0,3,1620,0,49,,,
330000,4,2.5,8580,2,0,0,4,2510,0,32,,,
335000,3,1.75,5120,1,0,0,4,940,850,74,,,
280000,3,2,13249,1,0,0,3,1640,0,28,,,
625000,3,1.75,6050,1,0,0,4,1250,990,73,,,
345000,3,2.5,3584,2,0,0,3,1870,0,20,,,
255950,4,1,11050,1,0,0,5,1500,0,59,,,
570000,4,1,6000,1.5,0,0,3,1490,0,105,,,
685000,3,1.5,8558,2,0,0,3,2230,0,63,,,
273148,3,1.75,7210,1,0,0,4,1240,470,49,,,
246500,3,2.5,7686,2,0,0,3,1620,0,34,,,
349950,5,2.5,7176,1,0,0,3,1310,940,40,,,
545000,4,2,2350,1,0,0,3,850,850,97,,,
403000,3,2.5,1400,3,0,0,3,1502,0,18,,,
299950,4,2.5,4054,2,0,0,3,1900,0,20,,,
792000,3,2.5,12840,1,0,0,3,2600,720,33,,,
418000,5,2.5,10205,1,0,0,4,1080,900,94,,,
332500,4,1,8102,1.5,0,0,3,1670,0,79,,,
337000,3,2.5,43560,1,0,0,5,990,1245,48,,,
212000,2,1,7386,1,0,0,3,1070,0,74,,,
542000,2,2.25,2819,2,0,2,4,1800,0,44,,,
622500,4,2.5,8107,2,0,0,3,2980,0,23,,,
260000,3,1.75,8511,1,0,0,3,1340,330,38,,,
525000,3,1.75,38350,1,0,0,4,1320,1300,46,,,
975000,5,3.5,35071,2,0,0,3,4590,880,47,,,
1.14E+06,4,1.75,6500,1,0,0,4,1700,1380,82,,,
500000,3,1,10360,1,0,0,4,940,0,59,,,
554000,5,2.25,11411,1,0,0,4,1170,700,62,,,
343000,4,2.5,4500,2,0,0,3,2070,0,19,,,
515000,2,1.75,15219,1,0,0,3,950,0,14,,,
492000,2,1,6272,1,0,0,4,890,400,101,,,
655000,4,3,8022,1,0,0,4,1370,1200,39,,,
290000,3,2.5,6848,2,0,0,3,1600,0,23,,,
952500,4,1.5,5055,2,0,0,4,2550,0,113,,,
235000,2,1,7500,1,0,0,3,1010,0,82,,,
323000,3,1.5,7110,1,0,0,3,1720,0,68,,,
1.05E+06,3,2.5,1970,2,0,0,3,1610,590,15,,,
265000,0,0.75,213444,1,0,0,3,384,0,20,,,
200000,2,1,9600,1.5,0,0,4,1400,0,82,,,
419995,3,2.25,7500,1,0,0,4,1330,500,55,,,
1.50E+06,3,3,9015,1,0,4,4,1590,1520,43,,,
455000,3,2.5,7829,2,0,0,3,1600,0,36,,,
660000,3,3.5,37982,2,0,0,4,3600,0,27,,,
319000,3,1,12823,1,0,0,4,1390,0,55,,,
390000,3,1.75,250905,1,0,0,3,2092,0,42,,,
718500,3,1.5,6240,1,0,0,3,1030,170,71,,,
474000,2,1,3160,1,0,0,3,840,250,97,,,
615750,4,2,6360,2,0,0,3,1840,300,78,,,
551000,3,2.5,17362,2,0,0,3,2010,0,29,,,
230000,3,2.25,7210,1,0,0,3,1150,350,39,,,
790000,4,2.5,9198,2,0,0,3,3500,0,19,,,
1.23E+06,3,2.5,1967,3,0,3,3,1870,790,16,,,
325000,3,2.25,6443,2,0,0,3,1440,0,28,,,
705000,4,2.75,6207,2,0,0,3,2780,0,22,,,
259000,4,1.75,8856,2,0,0,3,1580,0,44,,,
306000,3,1.5,8700,1,0,0,4,1250,0,64,,,
315000,3,1,6828,1,0,0,3,970,0,95,,,
392500,3,1,7650,1,0,0,3,1100,0,71,,,
1.07E+06,4,2.25,12930,2,0,0,4,2730,510,55,,,
350500,2,2.5,1445,3,0,0,3,1290,0,24,,,
825000,4,3.5,9792,2,0,0,3,3810,0,85,,,
235000,4,1,6360,1.5,0,0,3,1500,0,79,,,
650000,3,2,257875,1,0,2,4,1530,1130,47,,,
675000,4,3,3340,1,0,0,4,1200,1200,59,,,
265000,4,1,8505,1,0,0,4,1860,0,68,,,
822500,2,1,7098,1,0,4,3,1450,0,99,,,
705000,3,2.75,4000,2,0,0,4,1540,720,67,,,
2.63E+06,6,4.75,7200,2.5,0,2,4,3950,1590,114,,,
685000,2,1.5,1676,1,0,2,3,1300,0,80,,,
630000,4,2,5000,2,0,0,5,1610,0,77,,,
1.25E+06,4,3.25,24166,2,0,1,4,3310,510,33,,,
359000,4,2.5,11325,1,0,0,3,1390,430,47,,,
784500,4,5,13906,2,0,0,3,3750,2070,30,,,
850000,3,2,8800,2,0,0,3,2470,0,62,,,
410000,3,2.5,6054,2,0,0,3,3040,0,18,,,
252000,4,1.75,8250,1,0,0,4,1120,0,57,,,
618000,5,1.75,18295,1,0,0,4,1880,0,68,,,
265000,3,1,4800,1,0,0,3,970,100,76,,,
465000,3,2,8509,1,0,0,3,790,770,54,,,
240000,2,1,6552,1,0,0,3,870,0,76,,,
217000,3,1,12000,1,0,0,3,1000,0,64,,,
415000,4,2.25,4200,1.5,0,0,4,1510,1010,114,,,
274000,2,2,7992,1,0,0,4,950,750,43,,,
420000,5,3,6117,1,0,0,3,1370,780,20,,,
1.06E+06,4,2.75,6000,1.5,0,0,4,1590,0,98,,,
1.42E+06,4,5.25,43950,2,0,0,3,4670,0,34,,,
618500,3,2,5000,1,0,0,4,1080,720,81,,,
295000,3,1.5,10800,1,0,0,4,1670,0,67,,,
400000,3,2,12252,1,0,0,3,1010,0,43,,,
595000,3,2.5,6677,2,0,0,3,2550,0,21,,,
1.73E+06,4,3,20570,1,0,0,4,1850,1850,47,,,
261000,3,1.75,7686,1,0,0,3,1350,0,36,,,
780000,5,2.5,4000,1.5,0,0,5,1660,0,94,,,
589000,3,1.5,5040,1,0,0,3,1090,300,76,,,
230000,3,1.75,9125,1,0,0,4,1140,580,42,,,
690000,4,3.5,2147,2.5,0,0,3,2490,490,17,,,
524000,4,2.25,15491,2,0,0,3,2190,0,42,,,
380000,2,2.5,987,2,0,0,3,1060,170,12,,,
357500,3,1,4080,1,0,0,4,740,260,78,,,
330000,3,2,10697,1,0,0,3,2500,0,29,,,
635000,5,1.75,4750,1,0,0,4,1120,1120,103,,,
934000,9,3,4480,2,0,0,3,1880,940,105,,,
358500,2,1.75,865,2,0,0,3,1110,290,18,,,
401000,3,1.5,6867,1,0,0,3,1470,0,68,,,
270000,3,2,7750,1,0,0,3,1820,0,31,,,
705000,4,2,6000,1,0,1,4,1370,690,69,,,
325000,3,2,17071,1,0,0,3,1100,570,35,,,
384950,3,1,7740,1,0,0,4,1540,0,114,,,
310000,3,1,9730,1,0,0,4,1210,0,70,,,
829950,4,2.5,42775,2,0,0,3,3430,0,31,,,
353000,3,2.5,6021,2,0,0,3,2550,0,21,,,
170500,2,1,7700,1,0,0,3,820,240,42,,,
885250,4,2.5,49658,2,0,0,3,3670,0,24,,,
2.70E+06,4,3.25,7850,2,1,4,3,3150,1270,22,,,
245000,3,1.5,9126,1,0,0,5,1550,0,66,,,
469000,3,2.5,1290,3,0,0,3,1190,0,15,,,
455000,3,1,3550,1.5,0,0,3,1300,0,96,,,
305000,4,2.5,5959,2,0,0,3,2430,0,21,,,
840000,7,4.5,37607,1.5,0,0,5,4290,0,41,,,
905000,5,3.5,10155,2,0,0,3,2570,930,27,,,
219200,3,2,7000,1.5,0,0,4,1680,0,55,,,
455000,3,1.5,8004,1,0,0,3,1250,0,58,,,
195000,2,1,8100,1,0,0,3,1020,0,83,,,
799000,3,1,4178,2,0,0,3,1510,0,121,,,
285000,2,1,8155,1,0,0,4,910,0,75,,,
300000,3,1.5,15053,1,0,0,3,1320,0,44,,,
83000,2,1,8580,1,0,0,3,900,0,105,,,
220000,2,1,4804,1,0,0,4,890,0,95,,,
174500,2,2.5,2689,2,0,0,3,1240,0,37,,,
695000,4,2.5,10760,2,0,0,3,2960,0,36,,,
255000,3,1.5,11410,1,0,0,3,1020,0,64,,,
539000,5,2.25,7245,1,0,0,3,1510,1080,50,,,
552700,2,1,2800,1,0,0,3,1100,0,98,,,
571500,3,1,6710,1,0,0,4,1300,0,71,,,
263700,3,1,6561,1,0,0,3,1200,0,73,,,
3.30E+06,8,4,11750,3.5,0,0,5,6090,1620,119,,,
186950,2,2,1302,2,0,0,3,1390,0,37,,,
520000,3,1.75,53628,2,0,0,3,1430,0,38,,,
358000,3,1.5,7194,1,0,0,4,1250,0,54,,,
210000,2,0.75,49658,1,0,0,2,840,0,75,,,
3.65E+06,5,3.75,8694,2,0,1,3,3970,1050,16,,,
543000,4,2.25,8767,2,0,0,3,2060,0,40,,,
330000,4,2.25,10679,1,0,0,3,1350,650,63,,,
529000,3,2,3400,1,0,0,3,990,540,116,,,
295000,1,1,2500,1,0,0,4,700,0,116,,,
365000,3,1,8450,1,0,0,3,950,0,61,,,
473000,3,3,1081,3,0,0,3,1380,0,18,,,
403500,3,1,8004,1,0,0,3,1200,630,63,,,
544000,3,1.5,8203,1.5,0,1,3,1790,0,113,,,
621000,3,1,4000,1.5,0,0,4,1340,0,96,,,
672600,3,2.25,5750,2,0,0,3,1400,120,115,,,
689800,2,1.75,3125,1,0,0,3,1090,280,73,,,
613000,3,1.5,4480,1,0,0,4,1130,340,105,,,
808000,4,2.25,8866,2,0,0,4,2500,0,36,,,
301000,3,1,9241,1,0,0,4,1060,0,67,,,
340000,3,1.75,9635,1,0,0,4,1210,0,36,,,
206000,3,1,8400,1,0,0,3,920,0,60,,,
550000,3,1.5,6000,1,0,0,4,1340,0,63,,,
325000,2,1,4800,1.5,0,0,2,960,0,111,,,
475000,3,2.5,7586,2,0,0,3,1630,0,37,,,
432100,3,1.75,7350,1,0,0,3,1310,530,47,,,
359000,3,2,7280,1,0,0,4,1560,1525,64,,,
490000,3,1,4800,1,0,0,4,780,140,97,,,
648360,4,1.75,7005,1,0,1,4,1130,1130,76,,,
340000,3,1.75,11986,1,0,3,5,1730,0,105,,,
545000,3,2,8069,1,0,0,5,1090,520,68,,,
115000,2,0.75,7980,1,0,0,3,550,0,71,,,
705640,3,2.25,12350,1,0,0,4,1420,980,55,,,
300000,3,2.25,1585,2,0,0,3,1750,210,20,,,
1.65E+06,4,2.75,14904,1,0,3,4,1940,1250,74,,,
1.14E+06,4,3.5,4200,2,0,4,3,2180,980,24,,,
280000,3,1.75,7410,1.5,0,0,5,1550,0,79,,,
245000,4,1.75,7650,1,0,0,4,1280,650,42,,,
564000,4,1,4590,1.5,0,0,4,1170,0,98,,,
849000,3,1.75,4534,1,0,0,5,1460,1060,69,,,
698000,3,1.75,7447,1,0,0,4,1220,0,59,,,
319000,3,1,8556,1,0,0,3,960,0,52,,,
1.45E+06,3,3.5,15720,1,0,1,3,2230,1880,23,,,
695000,4,3.5,21050,2,0,0,5,2400,910,31,,,
680000,4,2.75,5310,1,0,0,5,1170,1050,72,,,
287500,4,2.25,12000,2,0,0,3,2250,0,38,,,
465000,3,3.25,1850,2,0,2,3,1230,280,22,,,
335000,3,1,14212,1,0,0,4,1350,0,42,,,
602000,4,1.75,37800,1,0,0,4,1880,540,42,,,
482000,3,2.5,6545,2,0,0,3,2950,0,20,,,
220000,5,1,8382,1.5,0,0,3,1260,0,105,,,
206000,4,2,6025,1,0,0,3,1700,0,45,,,
1.10E+06,4,3,5760,2,0,0,3,2120,1200,69,,,
491150,3,2.5,3971,2,0,0,3,1470,0,20,,,
390000,4,2.75,12848,1,0,1,3,2120,380,48,,,
393000,4,2.5,8091,2,0,0,3,2641,0,25,,,
635000,4,2,8457,2,0,0,3,2260,0,31,,,
490000,2,1,5000,1,0,0,4,1160,0,86,,,
770000,4,3.5,2242,2.5,0,0,3,2670,1010,93,,,
665000,2,2,4590,1.5,0,0,5,1615,0,117,,,
287000,3,1,26862,1,0,0,3,1250,0,58,,,
410000,3,1,7020,1,0,0,3,1090,140,99,,,
562000,3,2,5200,1,0,0,5,1470,1040,98,,,
475000,2,2,54450,2,0,0,3,1540,0,40,,,
387500,3,3.25,2218,3,0,0,3,1860,0,22,,,
580000,5,2,10875,1,0,0,4,1540,1160,61,,,
930000,3,2.5,6830,2,0,0,3,3290,0,23,,,
625000,3,1.75,18893,1,0,0,4,2110,590,75,,,
325000,3,2,5600,1,0,0,3,1570,0,24,,,
235000,3,1.75,8712,1,0,0,3,1950,0,63,,,
450000,2,1,4390,1,0,0,4,880,500,92,,,
745000,4,2.75,5650,1.5,0,0,5,2070,340,114,,,
223000,4,2,8470,1,0,0,4,1200,0,62,,,
630000,4,1.75,12278,1,0,0,3,1350,420,86,,,
413450,3,2.5,1614,3,0,0,3,1470,70,15,,,
720000,5,2.75,5379,2,0,0,3,2860,0,18,,,
339000,3,1.5,21980,1,0,0,4,1740,0,50,,,
1.12E+06,4,3.5,4000,1.5,0,0,3,1840,990,104,,,
839000,5,4,11307,2,0,0,3,2710,1570,27,,,
2.95E+06,4,3.25,25470,2,1,3,5,3030,860,100,,,
568000,4,2,50233,1,0,0,4,1170,1170,57,,,
269000,3,2,10577,1,0,0,3,1410,0,29,,,
382000,2,2,2560,1,0,0,4,1350,0,49,,,
574000,2,2.25,1114,2,0,0,3,900,200,14,,,
405000,3,2.5,4697,2,0,0,3,2070,0,21,,,
572000,3,2.5,9938,1,0,0,3,1690,670,36,,,
675000,4,2.25,12100,2,0,0,4,2760,0,47,,,
165000,4,1,7980,1.5,0,0,3,1220,0,79,,,
260000,4,1,7980,1.5,0,0,3,1220,0,79,,,
196000,3,1,6719,1,0,0,3,1220,0,70,,,
515000,3,2.5,12184,2,0,0,3,3020,0,20,,,
810000,4,3.5,7396,2,0,3,3,2520,950,44,,,
365650,4,2.25,7700,2,0,0,4,2380,0,46,,,
651000,3,3,1834,2,0,0,3,1660,600,21,,,
240000,2,1,6345,1,0,0,3,720,0,80,,,
299000,3,2,6007,1,0,0,3,1730,0,19,,,
768000,3,2.5,10928,2,0,0,3,1830,830,35,,,
397380,2,1,5072,1,0,0,3,1030,0,99,,,
476000,4,3,6885,1,0,0,3,1590,1300,78,,,
315000,3,1,5200,1,0,0,3,890,0,66,,,
240000,3,2.25,7290,1,0,0,3,940,470,43,,,
325000,2,1,4080,1,0,0,4,810,0,82,,,
160000,3,1.75,8006,2,0,0,3,1370,0,33,,,
435000,3,2.5,5100,2,0,0,3,2260,0,16,,,
427500,3,1.75,16200,1,0,0,4,1430,0,56,,,
450000,5,2.5,10240,1,0,0,4,1410,1100,39,,,
688000,3,1.5,4880,1.5,0,3,3,1290,470,95,,,
285000,4,1,3600,1,0,0,3,980,450,76,,,
530000,3,3.25,1125,3,0,0,3,1510,0,17,,,
195000,4,1.75,7694,1,0,0,3,1320,0,95,,,
250200,3,1.5,7384,1,0,0,5,1180,0,64,,,
1.10E+06,3,2.25,8570,1,0,0,5,1080,480,46,,,
732500,3,2.5,10321,2,0,0,3,2470,0,35,,,
194250,3,2.25,8834,1,0,0,3,1390,800,36,,,
526000,4,2,8000,1,0,0,3,1190,420,57,,,
520000,4,2.75,9882,2,0,0,3,2700,0,65,,,
526000,3,1.75,6125,1,0,0,3,1120,410,65,,,
1.14E+06,5,4,217800,2,0,0,3,7320,0,31,,,
202000,2,1,7569,1,0,0,4,920,0,73,,,
645500,4,2.5,8622,2,0,0,3,2990,0,23,,,
570000,1,1,7540,1,1,4,4,720,0,118,,,
325000,3,2,9000,1.5,0,0,4,1750,0,87,,,
725000,2,1,5930,2,0,0,3,1930,480,16,,,
192000,3,1.75,10361,1,0,0,3,1240,0,36,,,
560000,2,1,9219,1,0,0,4,1010,0,63,,,
283450,5,2.75,6116,1,0,0,3,1490,1280,44,,,
863000,4,1.75,5400,1,0,0,3,1400,1400,99,,,
815000,4,2,4800,2,0,0,3,1400,0,37,,,
245000,2,1,7679,1,0,0,5,1020,0,81,,,
1.32E+06,4,3,10292,1,0,0,4,2860,0,70,,,
1.16E+06,4,3.5,12305,2,0,2,3,4270,0,29,,,
480000,3,2.5,4488,2,0,0,3,2270,0,24,,,
600000,4,2.5,5593,2,0,0,3,2560,0,22,,,
329950,2,1,5220,1,0,0,4,900,0,67,,,
299500,4,2.5,12085,2,0,0,3,2010,0,37,,,
460000,3,2.5,5131,1,0,0,3,1690,0,82,,,
515000,5,3.5,5249,2,0,0,3,1560,750,23,,,
405000,3,2.25,1245,3,0,0,3,1520,0,19,,,
483000,4,1.5,3780,1.5,0,0,3,1220,0,96,,,
377000,4,2.5,11511,2,0,0,3,2170,0,31,,,
568000,4,1.75,17476,1,0,2,3,1450,1340,67,,,
355000,2,1.75,4600,1,0,0,4,850,910,97,,,
640000,4,1.75,3000,1.5,0,0,4,1500,600,112,,,
270000,4,1,5909,1,0,0,3,1070,360,76,,,
559950,5,3.5,8193,2,0,0,3,2450,0,18,,,
515000,4,3,8261,1,0,0,3,1420,400,54,,,
352000,4,1.75,5712,1,0,0,3,1850,0,69,,,
595888,3,1.75,9000,1,0,0,5,1870,0,65,,,
588000,4,2.25,7344,2,0,0,3,2580,0,46,,,
1.05E+06,4,3.25,8580,1,0,3,5,1840,1840,64,,,
260000,3,1.5,7000,2,0,0,3,1750,0,40,,,
1.60E+06,4,3.5,3600,2,0,0,3,2860,1030,18,,,
380000,2,1,4800,1,0,0,3,1000,0,71,,,
802000,2,2.5,6327,1,0,0,3,2210,0,20,,,
1.33E+06,4,3.25,4800,2.5,0,0,5,2700,150,118,,,
710000,4,2.75,3600,2,0,0,3,1640,820,116,,,
600000,3,2.5,77972,2,0,0,3,2630,0,19,,,
707900,3,1,5355,2,0,0,4,1750,0,94,,,
179950,2,1,7323,1,0,0,3,780,320,41,,,
683000,4,2.5,10489,2,0,0,3,2620,0,33,,,
222400,3,2,9566,1,0,0,3,1200,0,28,,,
517000,2,1.5,3408,1,0,0,4,960,960,111,,,
410000,3,2.75,5763,1,0,0,5,1180,510,38,,,
480000,3,1.75,2552,1,0,0,4,840,840,71,,,
430000,3,1.75,10428,1.5,0,0,5,3440,0,49,,,
439950,5,1.75,7500,1,0,0,3,1290,900,44,,,
797500,4,2.5,8223,2,0,0,3,3270,0,25,,,
379000,4,1.5,5460,1.5,0,0,5,1080,200,103,,,
575000,1,1,8667,1.5,0,0,1,1310,0,105,,,
247500,3,1,11060,1,0,0,4,1110,550,61,,,
385000,4,2.75,37011,2,0,0,3,2700,0,39,,,
423000,4,1.75,6909,1,0,0,4,970,970,82,,,
550000,3,1.75,5618,1,0,0,3,1170,350,70,,,
415000,4,1,4329,1.5,0,0,3,1620,0,96,,,
693000,3,2.25,45535,1,0,2,5,1280,810,71,,,
543000,2,1,4700,1,0,0,5,1070,0,113,,,
465000,5,1.75,10246,1,0,2,3,1200,800,70,,,
280000,3,2.5,2217,2,0,0,3,720,300,19,,,
1.39E+06,3,1.25,6653,3,0,2,3,2400,0,31,,,
665000,6,3,9720,2,0,0,3,2480,0,51,,,
237950,3,1.75,7314,1,0,0,5,1310,0,63,,,
440000,4,2.75,10200,1,0,0,3,1220,1200,61,,,
618000,2,1,4700,1,0,0,4,1030,860,95,,,
572000,3,2.25,4000,1.5,0,0,5,1020,840,103,,,
725000,3,1.5,4774,1.5,0,2,3,1450,1050,83,,,
454000,3,1,22144,1,0,0,4,1970,0,53,,,
535000,4,1,10656,1.5,0,0,4,1180,480,103,,,
249000,3,2.5,7200,1,0,0,3,1500,350,44,,,
395000,4,2.75,37026,1,0,0,4,1970,0,62,,,
690000,3,2,6620,1,0,3,4,1890,0,69,,,
526500,3,1.5,7236,1,0,0,4,1170,140,95,,,
325000,4,1.5,7220,2,0,0,3,1870,0,67,,,
495000,3,3,4080,2,0,0,5,1520,0,75,,,
825000,5,3,8474,2,0,0,3,3070,0,12,,,
383000,3,1.5,14850,1.5,0,0,4,1400,0,113,,,
320000,3,1.75,11931,1,0,0,3,980,980,69,,,
475000,3,2.5,87117,1,0,0,3,1340,1340,34,,,
275000,3,2.5,6326,2,0,0,3,2030,0,30,,,
1.15E+06,2,2.25,9300,1.5,0,4,5,1920,400,86,,,
455000,3,1.75,11371,1,0,0,5,1760,0,64,,,
262000,5,1,7800,1,0,0,3,1580,290,61,,,
390000,4,1,4840,1,0,0,3,940,340,73,,,
300000,3,2.25,10030,1,0,0,4,1730,0,38,,,
746300,3,1.75,5721,1,0,2,3,1140,920,59,,,
267000,3,1.5,8223,1,0,0,4,1030,0,71,,,
525000,3,2.5,7950,1.5,0,0,4,1720,0,51,,,
570000,3,1.75,7350,1,0,0,3,1210,0,46,,,
360000,4,2.25,8100,1,0,0,4,1550,1070,59,,,
1.05E+06,3,1,44431,1,0,0,4,1860,0,76,,,
699950,3,2.5,4106,2,0,0,3,2510,0,20,,,
375000,4,2.5,109336,1.5,0,0,4,2040,0,50,,,
625000,4,1.75,6770,1,0,0,4,1220,1190,99,,,
464050,2,1,2750,1,0,0,4,780,0,95,,,
470000,5,2.5,9655,1,0,0,3,1460,750,47,,,
330000,4,2,9100,1,0,0,3,1040,550,56,,,
537000,4,1.75,7957,1,0,0,4,2230,0,56,,,
250000,3,2,32137,1,0,0,5,910,650,47,,,
835000,4,2.5,48351,2,0,0,3,2950,0,37,,,
770000,4,1,3750,1.5,0,0,4,1480,0,111,,,
650000,4,2,4497,1.5,0,1,3,1730,1120,113,,,
335000,3,1.75,30409,1,0,0,3,1560,830,70,,,
350000,3,1.75,29597,1,0,0,4,1740,0,58,,,
415000,5,2.75,8906,1,0,0,4,1220,840,45,,,
788000,4,2.5,8778,2,0,0,4,2680,0,46,,,
640000,4,2.75,7379,1.5,0,0,4,2430,720,108,,,
388000,4,2.5,7155,2,0,0,3,2440,0,30,,,
360000,6,1.75,10080,1,0,0,3,1390,840,54,,,
692500,6,1.75,10080,1,0,0,3,1390,840,54,,,
425000,4,1.5,6180,1.5,0,0,3,1600,0,77,,,
645000,4,1.5,6180,1.5,0,0,3,1600,0,77,,,
340000,3,1,8308,1.5,0,0,3,1580,0,75,,,
713000,4,3.25,54400,1,0,0,4,2840,0,39,,,
430000,3,2.75,11160,2,0,0,3,2550,0,29,,,
280000,3,2.25,7210,1,0,0,4,1250,450,49,,,
215000,3,2,2052,1.5,0,0,3,1470,0,37,,,
306000,3,2.5,11193,2,0,0,3,1680,0,39,,,
299900,3,1,8593,1,0,0,3,1110,0,44,,,
534000,5,1.75,8625,1,0,0,3,1200,920,64,,,
1.16E+06,3,2.75,5572,2,0,4,3,1930,450,84,,,
1.17E+06,3,2.5,5000,2,0,3,5,2000,670,81,,,
199990,2,1,6430,1,0,0,3,890,0,88,,,
946000,4,3,9058,1,0,0,3,2140,1000,34,,,
295000,4,1,7800,1.5,0,0,3,1260,0,76,,,
475000,2,1,5157,1,0,0,3,920,0,114,,,
750000,5,3.5,212137,2,0,0,3,2450,540,29,,,
1.23E+06,4,2.5,49456,2,1,4,4,2590,530,49,,,
183500,3,1,7520,1,0,0,4,1010,0,48,,,
450000,2,1,3627,1,0,2,4,1010,0,99,,,
180000,3,1,5500,1.5,0,0,3,1020,0,62,,,
707000,5,4.5,21217,2,0,0,4,2940,600,97,,,
230000,2,0.75,3527,1,0,0,3,900,0,84,,,
192500,3,1,9750,1,0,0,4,1100,0,57,,,
309000,3,2.5,3614,2,0,0,3,1990,0,18,,,
759000,3,1.5,5800,1,0,0,4,1520,460,74,,,
1.12E+06,4,3.75,14212,2,0,0,3,4040,0,21,,,
462000,5,1.75,10530,1,0,0,4,1250,0,57,,,
229000,4,1.5,22814,1.5,0,0,3,1820,0,103,,,
399950,2,2.25,1184,2,0,0,3,1010,130,24,,,
325000,5,2,10532,1,0,0,4,1730,0,80,,,
512000,2,2.25,1313,3,0,0,3,1170,0,16,,,
410000,5,2.75,5802,2,0,0,3,2910,0,17,,,
210000,2,1,5500,1,0,0,3,970,0,67,,,
325000,4,2.25,8499,1,0,0,4,1600,530,48,,,
685000,3,2.5,10175,1,0,0,3,1630,890,44,,,
488000,2,2,4688,1,0,0,3,780,580,79,,,
247500,3,2.25,6000,1,0,0,3,1280,340,25,,,
489000,4,2,11479,1,0,0,4,1060,1060,83,,,
725000,4,1.75,6000,1,0,0,4,1450,1250,70,,,
199950,3,1.5,10317,1.5,0,0,3,1370,0,65,,,
670000,5,3,13001,2,0,1,3,2010,510,50,,,
275000,3,2,10410,1,0,0,4,1540,0,56,,,
1.00E+06,3,1.75,6360,2,0,2,3,2130,480,99,,,
255000,3,2,8371,1.5,0,0,3,1490,0,39,,,
465000,3,1.75,9137,1,0,0,3,1380,1380,63,,,
259000,3,1.75,3604,1,0,0,3,1260,0,11,,,
695000,3,3.5,4713,2,0,2,3,2030,600,15,,,
505000,3,1.75,7210,1,0,0,3,1370,430,47,,,
631500,2,1,2640,1,0,0,4,1130,0,96,,,
630500,3,1,3600,1.5,0,0,3,1180,0,97,,,
999000,4,2.75,19168,2,0,0,3,2800,0,31,,,
740000,3,1.5,4000,1,0,0,4,1350,480,113,,,
650000,3,2.5,6380,1.5,0,0,4,1660,560,92,,,
554000,2,2,5580,1,0,0,3,1870,0,19,,,
400000,3,2.5,214315,1.5,0,0,3,2580,0,77,,,
529941,3,2,10000,1,0,0,4,1010,650,62,,,
310000,3,1,3740,1.5,0,0,3,1330,0,120,,,
389000,3,1,3740,1.5,0,0,3,1330,0,120,,,
731781,3,3,4972,2,0,0,3,2630,0,17,,,
502501,2,1,4750,1,0,0,3,1100,0,77,,,
443000,3,1.75,7950,1,0,0,4,1810,0,55,,,
607000,3,2,4080,1,0,0,5,1060,1000,102,,,
2.15E+06,3,3.5,5500,2,0,4,5,3040,1620,114,,,
585000,4,2.5,15200,1,0,0,3,1660,710,48,,,
1.03E+06,3,2.5,10500,2,0,1,3,2430,0,34,,,
315000,3,2.5,7000,2,0,0,3,1880,0,30,,,
180000,2,1,5695,1,0,0,4,1150,0,65,,,
322500,3,2,14200,1,0,0,3,1350,0,34,,,
568500,3,2.75,7519,1,0,0,4,1310,870,42,,,
813000,4,2.75,6675,1,0,3,4,1920,1450,75,,,
